id	label
0008683	2-oxoglutarate decarboxylase activity
0008684	2-oxopent-4-enoate hydratase activity
0008685	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity
0008686	3,4-dihydroxy-2-butanone-4-phosphate synthase activity
0008690	3-deoxy-manno-octulosonate cytidylyltransferase activity
0008691	3-hydroxybutyryl-CoA dehydrogenase activity
0008692	3-hydroxybutyryl-CoA epimerase activity
0008693	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity
0008694	3-octaprenyl-4-hydroxybenzoate carboxy-lyase activity
0008696	4-amino-4-deoxychorismate lyase activity
0008700	4-hydroxy-2-oxoglutarate aldolase activity
0008701	4-hydroxy-2-oxovalerate aldolase activity
0008703	5-amino-6-(5-phosphoribosylamino)uracil reductase activity
0008705	methionine synthase activity
0008706	6-phospho-beta-glucosidase activity
0008707	4-phytase activity
0008709	cholate 7-alpha-dehydrogenase activity
0008710	8-amino-7-oxononanoate synthase activity
0008712	ADP-glyceromanno-heptose 6-epimerase activity
0008713	ADP-heptose-lipopolysaccharide heptosyltransferase activity
0008714	AMP nucleosidase activity
0008715	CDP-diacylglycerol diphosphatase activity
0008716	D-alanine-D-alanine ligase activity
0008718	D-amino-acid dehydrogenase activity
0008719	dihydroneopterin triphosphate 2'-epimerase activity
0008720	D-lactate dehydrogenase activity
0008721	D-serine ammonia-lyase activity
0008725	DNA-3-methyladenine glycosylase activity
0008726	alkanesulfonate monooxygenase activity
0008728	GTP diphosphokinase activity
0008732	L-allo-threonine aldolase activity
0008733	L-arabinose isomerase activity
0008734	L-aspartate oxidase activity
0008735	carnitine dehydratase activity
0008736	L-fucose isomerase activity
0008737	L-fuculokinase activity
0008738	L-fuculose-phosphate aldolase activity
0008740	L-rhamnose isomerase activity
0008741	ribulokinase activity
0008742	L-ribulose-phosphate 4-epimerase activity
0008743	L-threonine 3-dehydrogenase activity
0008744	L-xylulokinase activity
0008745	N-acetylmuramoyl-L-alanine amidase activity
0008746	NAD(P)+ transhydrogenase activity
0008747	N-acetylneuraminate lyase activity
0008748	N-ethylmaleimide reductase activity
0008750	NAD(P)+ transhydrogenase (AB-specific) activity
0008752	FMN reductase activity
0008753	NADPH dehydrogenase (quinone) activity
0008754	O antigen ligase activity
0008756	o-succinylbenzoate-CoA ligase activity
0008757	S-adenosylmethionine-dependent methyltransferase activity
0008758	UDP-2,3-diacylglucosamine hydrolase activity
0008759	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity
0008760	UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity
0008761	UDP-N-acetylglucosamine 2-epimerase activity
0008762	UDP-N-acetylmuramate dehydrogenase activity
0008763	UDP-N-acetylmuramate-L-alanine ligase activity
0008764	UDP-N-acetylmuramoylalanine-D-glutamate ligase activity
0008765	UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity
0008766	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity
0008767	UDP-galactopyranose mutase activity
0008768	UDP-sugar diphosphatase activity
0008770	[acyl-carrier-protein] phosphodiesterase activity
0008771	[citrate (pro-3S)-lyase] ligase activity
0008772	[isocitrate dehydrogenase (NADP+)] kinase activity
0008773	[protein-PII] uridylyltransferase activity
0008774	acetaldehyde dehydrogenase (acetylating) activity
0008775	acetate CoA-transferase activity
0008776	acetate kinase activity
0008777	acetylornithine deacetylase activity
0008779	acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase activity
0008780	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity
0008781	N-acylneuraminate cytidylyltransferase activity
0008782	adenosylhomocysteine nucleosidase activity
0008783	agmatinase activity
0008784	alanine racemase activity
0008785	alkyl hydroperoxide reductase activity
0008786	allose 6-phosphate isomerase activity
0008787	allose kinase activity
0008788	alpha,alpha-phosphotrehalase activity
0008789	altronate dehydratase activity
0008790	arabinose isomerase activity
0008792	arginine decarboxylase activity
0008793	aromatic-amino-acid:2-oxoglutarate aminotransferase activity
0008794	arsenate reductase (glutaredoxin) activity
0008795	NAD+ synthase activity
0008796	bis(5'-nucleosyl)-tetraphosphatase activity
0008797	aspartate ammonia-lyase activity
0008798	beta-aspartyl-peptidase activity
0008800	beta-lactamase activity
0008801	beta-phosphoglucomutase activity
0008802	betaine-aldehyde dehydrogenase activity
0008803	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity
0008804	carbamate kinase activity
0008808	cardiolipin synthase activity
0008809	carnitine racemase activity
0008810	cellulase activity
0008812	choline dehydrogenase activity
0008813	chorismate lyase activity
0008817	cob(I)yrinic acid a,c-diamide adenosyltransferase activity
0008820	cobinamide phosphate guanylyltransferase activity
0008821	crossover junction endodeoxyribonuclease activity
0008823	cupric reductase activity
0008824	cyanate hydratase activity
0008825	cyclopropane-fatty-acyl-phospholipid synthase activity
0008828	dATP pyrophosphohydrolase activity
0008829	dCTP deaminase activity
0008830	dTDP-4-dehydrorhamnose 3,5-epimerase activity
0008831	dTDP-4-dehydrorhamnose reductase activity
0008832	dGTPase activity
0008834	di-trans,poly-cis-decaprenylcistransferase activity
0008835	diaminohydroxyphosphoribosylaminopyrimidine deaminase activity
0008836	diaminopimelate decarboxylase activity
0008837	diaminopimelate epimerase activity
0008838	diaminopropionate ammonia-lyase activity
0008839	4-hydroxy-tetrahydrodipicolinate reductase
0008840	4-hydroxy-tetrahydrodipicolinate synthase
0008841	dihydrofolate synthase activity
0008843	endochitinase activity
0008849	enterochelin esterase activity
0008852	exodeoxyribonuclease I activity
0008853	exodeoxyribonuclease III activity
0008854	exodeoxyribonuclease V activity
0008855	exodeoxyribonuclease VII activity
0008859	exoribonuclease II activity
0008860	ferredoxin-NAD+ reductase activity
0008861	formate C-acetyltransferase activity
0008863	formate dehydrogenase (NAD+) activity
0008864	formyltetrahydrofolate deformylase activity
0008865	fructokinase activity
0008866	fructuronate reductase activity
0008867	galactarate dehydratase activity
0008869	galactonate dehydratase activity
0008870	galactoside O-acetyltransferase activity
0008872	glucarate dehydratase activity
0008873	gluconate 2-dehydrogenase activity
0008874	gluconate 5-dehydrogenase activity
0008875	gluconate dehydrogenase activity
0008876	quinoprotein glucose dehydrogenase activity
0008877	glucose-1-phosphatase activity
0008878	glucose-1-phosphate adenylyltransferase activity
0008879	glucose-1-phosphate thymidylyltransferase activity
0008880	glucuronate isomerase activity
0008881	glutamate racemase activity
0008882	[glutamate-ammonia-ligase] adenylyltransferase activity
0008883	glutamyl-tRNA reductase activity
0008884	glutathionylspermidine amidase activity
0008885	glutathionylspermidine synthase activity
0008886	glyceraldehyde-3-phosphate dehydrogenase (NADP+) (non-phosphorylating) activity
0008887	glycerate kinase activity
0008888	glycerol dehydrogenase [NAD+] activity
0008889	glycerophosphodiester phosphodiesterase activity
0008890	glycine C-acetyltransferase activity
0008891	glycolate oxidase activity
0008892	guanine deaminase activity
0008893	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity
0008894	guanosine-5'-triphosphate,3'-diphosphate diphosphatase activity
0008897	holo-[acyl-carrier-protein] synthase activity
0008898	homocysteine S-methyltransferase activity
0008899	homoserine O-succinyltransferase activity
0008900	hydrogen:potassium-exchanging ATPase activity
0008901	ferredoxin hydrogenase activity
0008902	hydroxymethylpyrimidine kinase activity
0008903	hydroxypyruvate isomerase activity
0008905	mannose-phosphate guanylyltransferase activity
0008906	inosine kinase activity
0008907	integrase activity
0008909	isochorismate synthase activity
0008911	lactaldehyde dehydrogenase activity
0008912	lactaldehyde reductase activity
0008914	leucyltransferase activity
0008915	lipid-A-disaccharide synthase activity
0008917	lipopolysaccharide N-acetylglucosaminyltransferase activity
0008919	lipopolysaccharide glucosyltransferase I activity
0008920	lipopolysaccharide heptosyltransferase activity
0008921	lipopolysaccharide-1,6-galactosyltransferase activity
0008922	long-chain fatty acid [acyl-carrier-protein] ligase activity
0008923	lysine decarboxylase activity
0008924	malate dehydrogenase (quinone) activity
0008925	maltose O-acetyltransferase activity
0008926	mannitol-1-phosphate 5-dehydrogenase activity
0008927	mannonate dehydratase activity
0008928	mannose-1-phosphate guanylyltransferase (GDP) activity
0008929	methylglyoxal synthase activity
0008930	methylthioadenosine nucleosidase activity
0008932	lytic endotransglycosylase activity
0008933	lytic transglycosylase activity
0008934	inositol monophosphate 1-phosphatase activity
0008935	1,4-dihydroxy-2-naphthoyl-CoA synthase activity
0008936	nicotinamidase activity
0008937	ferredoxin-NAD(P) reductase activity
0008939	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity
0008940	nitrate reductase activity
0008941	nitric oxide dioxygenase activity
0008942	nitrite reductase [NAD(P)H] activity
0008946	oligonucleotidase activity
0008948	oxaloacetate decarboxylase activity
0008949	oxalyl-CoA decarboxylase activity
0008951	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity
0008955	peptidoglycan glycosyltransferase activity
0008957	phenylacetaldehyde dehydrogenase activity
0008959	phosphate acetyltransferase activity
0008960	phosphatidylglycerol-membrane-oligosaccharide glycerophosphotransferase activity
0008961	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity
0008962	phosphatidylglycerophosphatase activity
0008963	phospho-N-acetylmuramoyl-pentapeptide-transferase activity
0008964	phosphoenolpyruvate carboxylase activity
0008965	phosphoenolpyruvate-protein phosphotransferase activity
0008966	phosphoglucosamine mutase activity
0008967	phosphoglycolate phosphatase activity
0008968	D-sedoheptulose 7-phosphate isomerase activity
0008969	phosphohistidine phosphatase activity
0008970	phosphatidylcholine 1-acylhydrolase activity
0008972	phosphomethylpyrimidine kinase activity
0008973	phosphopentomutase activity
0008976	polyphosphate kinase activity
0008977	prephenate dehydrogenase activity
0008979	prophage integrase activity
0008980	propionate kinase activity
0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
0008986	pyruvate, water dikinase activity
0008987	quinolinate synthetase A activity
0008988	rRNA (adenine-N6-)-methyltransferase activity
0008989	rRNA (guanine-N1-)-methyltransferase activity
0008990	rRNA (guanine-N2-)-methyltransferase activity
0008993	rhamnulokinase activity
0008994	rhamnulose-1-phosphate aldolase activity
0008995	ribonuclease E activity
0008996	ribonuclease G activity
0008997	ribonuclease R activity
0008998	ribonucleoside-triphosphate reductase activity
0008999	ribosomal-protein-alanine N-acetyltransferase activity
0009000	selenocysteine lyase activity
0009001	serine O-acetyltransferase activity
